patch_id,r,c,x,y,canopy_frac,temp_mean,y_prob,pred_stress,is_canopy,pred_display,stress_level,pred_level,threshold,mode
grid_5_3,5,3,384,640,0.9281005859375,,0.008611557073891163,0,True,0,normal,0,0.3,rgb_only
grid_5_4,5,4,512,640,0.927978515625,,0.013370764441788197,0,True,0,normal,0,0.3,rgb_only
grid_5_5,5,5,640,640,0.90704345703125,,0.05828298255801201,0,True,0,normal,0,0.3,rgb_only
grid_5_6,5,6,768,640,0.8653564453125,,0.0013848611852154136,0,True,0,normal,0,0.3,rgb_only
grid_5_7,5,7,896,640,0.87591552734375,,0.011305793188512325,0,True,0,normal,0,0.3,rgb_only
grid_5_8,5,8,1024,640,0.86236572265625,,0.012856362387537956,0,True,0,normal,0,0.3,rgb_only
grid_5_9,5,9,1152,640,0.85931396484375,,0.016064774245023727,0,True,0,normal,0,0.3,rgb_only
grid_5_10,5,10,1280,640,0.81085205078125,,0.07634008675813675,0,True,0,normal,0,0.3,rgb_only
grid_5_11,5,11,1408,640,0.810546875,,0.03217029944062233,0,True,0,normal,0,0.3,rgb_only
grid_5_12,5,12,1536,640,0.834228515625,,0.004917780868709087,0,True,0,normal,0,0.3,rgb_only
grid_5_13,5,13,1664,640,0.79034423828125,,0.05713716521859169,0,True,0,normal,0,0.3,rgb_only
grid_5_14,5,14,1792,640,0.80889892578125,,0.027171645313501358,0,True,0,normal,0,0.3,rgb_only
grid_5_15,5,15,1920,640,0.8160400390625,,0.0006650200230069458,0,True,0,normal,0,0.3,rgb_only
grid_5_16,5,16,2048,640,0.79693603515625,,0.015935556963086128,0,True,0,normal,0,0.3,rgb_only
grid_5_17,5,17,2176,640,0.7783203125,,0.05316467955708504,0,True,0,normal,0,0.3,rgb_only
grid_5_18,5,18,2304,640,0.791259765625,,0.07795743644237518,0,True,0,normal,0,0.3,rgb_only
grid_5_19,5,19,2432,640,0.7562255859375,,0.18399496376514435,0,True,0,normal,0,0.3,rgb_only
grid_5_20,5,20,2560,640,0.8072509765625,,0.05660659819841385,0,True,0,normal,0,0.3,rgb_only
grid_5_21,5,21,2688,640,0.8436279296875,,0.01801668107509613,0,True,0,normal,0,0.3,rgb_only
grid_5_22,5,22,2816,640,0.833251953125,,0.24382764101028442,0,True,0,normal,0,0.3,rgb_only
grid_5_23,5,23,2944,640,0.81951904296875,,0.09913769364356995,0,True,0,normal,0,0.3,rgb_only
grid_5_24,5,24,3072,640,0.82025146484375,,0.05607477203011513,0,True,0,normal,0,0.3,rgb_only
grid_5_25,5,25,3200,640,0.84088134765625,,0.19788500666618347,0,True,0,normal,0,0.3,rgb_only
grid_5_26,5,26,3328,640,0.85235595703125,,0.129302978515625,0,True,0,normal,0,0.3,rgb_only
grid_5_27,5,27,3456,640,0.8575439453125,,0.7663635015487671,1,True,1,high,3,0.3,rgb_only
grid_5_28,5,28,3584,640,0.92755126953125,,0.4054552912712097,1,True,1,medium,2,0.3,rgb_only
grid_5_29,5,29,3712,640,0.94683837890625,,0.20891809463500977,0,True,0,normal,0,0.3,rgb_only
grid_5_30,5,30,3840,640,0.96685791015625,,0.07043511420488358,0,True,0,normal,0,0.3,rgb_only
grid_6_0,6,0,0,768,0.8443603515625,,0.12728364765644073,0,True,0,normal,0,0.3,rgb_only
grid_6_1,6,1,128,768,0.83837890625,,0.17229455709457397,0,True,0,normal,0,0.3,rgb_only
grid_6_2,6,2,256,768,0.8731689453125,,0.18105754256248474,0,True,0,normal,0,0.3,rgb_only
grid_6_3,6,3,384,768,0.822265625,,0.40850144624710083,1,True,1,medium,2,0.3,rgb_only
grid_6_4,6,4,512,768,0.78204345703125,,0.3905501067638397,1,True,1,low,1,0.3,rgb_only
grid_6_5,6,5,640,768,0.7276611328125,,0.3196978271007538,1,True,1,low,1,0.3,rgb_only
grid_6_6,6,6,768,768,0.71832275390625,,0.669171154499054,1,True,1,high,3,0.3,rgb_only
grid_6_7,6,7,896,768,0.74810791015625,,0.02489316463470459,0,True,0,normal,0,0.3,rgb_only
grid_6_8,6,8,1024,768,0.77099609375,,0.26587581634521484,0,True,0,normal,0,0.3,rgb_only
grid_6_9,6,9,1152,768,0.7127685546875,,0.040113598108291626,0,True,0,normal,0,0.3,rgb_only
grid_6_10,6,10,1280,768,0.68585205078125,,0.0204012431204319,0,True,0,normal,0,0.3,rgb_only
grid_6_11,6,11,1408,768,0.6544189453125,,0.12116192281246185,0,True,0,normal,0,0.3,rgb_only
grid_6_12,6,12,1536,768,0.6298828125,,0.13464321196079254,0,True,0,normal,0,0.3,rgb_only
grid_6_13,6,13,1664,768,0.70684814453125,,0.3767504394054413,1,True,1,low,1,0.3,rgb_only
grid_6_14,6,14,1792,768,0.70526123046875,,0.20103730261325836,0,True,0,normal,0,0.3,rgb_only
grid_6_15,6,15,1920,768,0.64422607421875,,0.16088074445724487,0,True,0,normal,0,0.3,rgb_only
grid_6_16,6,16,2048,768,0.70550537109375,,0.04029469192028046,0,True,0,normal,0,0.3,rgb_only
grid_6_17,6,17,2176,768,0.7244873046875,,0.39053183794021606,1,True,1,low,1,0.3,rgb_only
grid_6_18,6,18,2304,768,0.69464111328125,,0.45311540365219116,1,True,1,medium,2,0.3,rgb_only
